,gameIds,timeStamps,queues,seasons
0,2658598860,1511938413395,430,9
1,2658601876,1511936088381,430,9
2,2658219280,1511903757227,400,9
3,2658205645,1511901919198,400,9
4,2658179095,1511898579491,430,9
5,2653670138,1511458659573,430,9
6,2653655668,1511457014430,430,9
7,2653629027,1511454044319,430,9
8,2653627286,1511453185531,430,9
9,2653625064,1511451937684,1000,9
10,2653512035,1511422990163,430,9
11,2653448023,1511419388687,430,9
12,2653407641,1511417060831,430,9
13,2653373813,1511414528992,430,9
14,2653352828,1511412729664,430,9
15,2653305021,1511409787150,430,9
16,2653035787,1511393960481,400,9
17,2652103546,1511318542635,430,9
18,2652047415,1511315175048,430,9
19,2652026292,1511312725082,430,9
20,2678620202,1514138772572,400,9
21,2678507955,1514136705778,400,9
22,2678228350,1514091702781,1010,9
23,2678221972,1514090217274,1010,9
24,2677274732,1513981375463,420,9
25,2676541203,1513912605797,400,9
26,2676520482,1513910547783,400,9
27,2676490658,1513908324362,1010,9
28,2675660391,1513812223995,400,9
29,2675628022,1513809260011,1010,9
30,2673445724,1513562577551,400,9
31,2672725165,1513496625558,400,9
32,2671304862,1513373174854,400,9
33,2671267497,1513369800801,400,9
34,2670629578,1513276402906,920,9
35,2670624999,1513273588806,400,9
36,2670641576,1513272142188,400,9
37,2670617483,1513268897562,400,9
38,2670593868,1513264223005,400,9
39,2670060568,1513219877658,400,9
40,2679127202,1514178561499,1010,9
41,2679088344,1514175966697,1010,9
42,2678898651,1514156666097,450,9
43,2678876244,1514154999183,450,9
44,2678872927,1514153809147,450,9
45,2678836775,1514152452453,450,9
46,2678831283,1514150552261,450,9
47,2678800007,1514149326463,450,9
48,2678755227,1514147635779,450,9
49,2678258310,1514094096265,1010,9
50,2678251414,1514092440370,1010,9
51,2678197140,1514089086709,1010,9
52,2678136055,1514085919061,430,9
53,2678115928,1514083730954,1010,9
54,2678079041,1514081581517,1010,9
55,2678073018,1514079939570,450,9
56,2677503482,1514001472257,420,9
57,2677458779,1513998390780,420,9
58,2677437553,1513995983006,420,9
59,2677410283,1513993643198,420,9
60,2679795366,1514272897424,450,9
61,2679778786,1514271091456,450,9
62,2679312141,1514219458573,420,9
63,2679288920,1514217040452,420,9
64,2679304158,1514214344762,420,9
65,2679292751,1514211903327,420,9
66,2679269273,1514206262789,450,9
67,2679259670,1514204892595,450,9
68,2679267476,1514203234352,450,9
69,2679266449,1514201679878,450,9
70,2679265208,1514199981831,450,9
71,2679233128,1514190511239,430,9
72,2679219191,1514188821209,430,9
73,2679196760,1514187072882,430,9
74,2679004176,1514165945983,430,9
75,2678966991,1514163125866,430,9
76,2678622992,1514139931493,450,9
77,2678581600,1514138399949,450,9
78,2678527622,1514137458614,450,9
79,2678515759,1514136093577,450,9
80,2634000731,1509547690510,420,9
81,2633995517,1509544017783,420,9
82,2626129004,1508652345685,420,9
83,2626140478,1508650480273,420,9
84,2625927389,1508636800482,440,9
85,2625900004,1508634852115,440,9
86,2620987407,1508052176012,420,9
87,2620990459,1508049533057,420,9
88,2620962288,1508047081363,420,9
89,2620934647,1508044868162,420,9
90,2620904803,1508042415619,420,9
91,2603432854,1506038081174,440,9
92,2603407595,1506035746545,440,9
93,2589977620,1504546400302,440,9
94,2589945408,1504544114051,440,9
95,2589960857,1504541697886,440,9
96,2589878437,1504538828754,420,9
97,2589914366,1504536200165,440,9
98,2585564750,1504029893058,420,9
99,2585562747,1504027998580,420,9
100,2677507291,1514002324826,400,9
101,2677480253,1513998762360,400,9
102,2677427029,1513995591582,440,9
103,2677433371,1513994979411,440,9
104,2677402963,1513992178636,1010,9
105,2676566068,1513915497328,1010,9
106,2676546720,1513913641052,1010,9
107,2673101323,1513551585715,420,9
108,2671967267,1513409469054,400,9
109,2671943700,1513407792480,400,9
110,2671853517,1513405029188,400,9
111,2671706117,1513401386476,420,9
112,2671608211,1513399419983,420,9
113,2671158372,1513336339161,420,9
114,2669522548,1513142558416,400,9
115,2668953259,1513063770254,450,9
116,2668951722,1513063163310,400,9
117,2668916450,1513060946296,400,9
118,2668890330,1513058362613,400,9
119,2668851169,1513055571836,400,9
120,2679792749,1514271990791,430,9
121,2679754340,1514266962168,430,9
122,2679706284,1514264455738,430,9
123,2679157043,1514181285209,430,9
124,2679140616,1514179317099,430,9
125,2678872231,1514153583163,430,9
126,2678661158,1514142470201,430,9
127,2678624000,1514140405390,430,9
128,2678339559,1514103108204,430,9
129,2678334300,1514101031118,430,9
130,2678295012,1514095860386,430,9
131,2677934708,1514065626235,430,9
132,2677602269,1514008082866,430,9
133,2677580591,1514005621062,430,9
134,2677460367,1513996580622,430,9
135,2677412436,1513994085323,430,9
136,2677401909,1513991925455,430,9
137,2677206666,1513975313239,430,9
138,2677182351,1513973605270,430,9
139,2677163747,1513970725282,430,9
140,2631046993,1509214158587,430,9
141,2631042290,1509212501096,430,9
142,2628207979,1508881669402,430,9
143,2626801796,1508711068921,430,9
144,2626757846,1508707540501,430,9
145,2626729766,1508705014000,430,9
146,2626001472,1508641790505,430,9
147,2620474325,1508008142522,430,9
148,2620429080,1508006554176,430,9
149,2615946644,1507511084921,430,9
150,2615906405,1507508645474,430,9
151,2615111266,1507431947396,430,9
152,2615029115,1507428576258,430,9
153,2614772905,1507402628092,430,9
154,2614200317,1507347997567,430,9
155,2613884615,1507322794233,430,9
156,2609149455,1506723926066,430,9
157,2609124775,1506721869946,430,9
158,2608391513,1506642912003,440,9
159,2608341072,1506634571185,440,9
160,2675941115,1513831122977,1010,9
161,2675923134,1513829803723,1010,9
162,2675876890,1513828324209,1010,9
163,2675858833,1513826781073,1010,9
164,2675817587,1513824614587,430,9
165,2675573645,1513804900748,430,9
166,2675553626,1513802204438,430,9
167,2675508558,1513799998386,430,9
168,2675503748,1513798148454,430,9
169,2675027938,1513742417448,430,9
170,2674911434,1513739118868,430,9
171,2674876677,1513738561325,430,9
172,2674617444,1513726718445,400,9
173,2674586934,1513724235393,400,9
174,2674564871,1513721446848,400,9
175,2674538101,1513719708059,400,9
176,2674512349,1513717683751,400,9
177,2674157416,1513656476449,400,9
178,2674046794,1513647436313,400,9
179,2674027761,1513645276150,400,9
180,2678022826,1514074515542,400,9
181,2678003994,1514072157909,400,9
182,2677978606,1514070418237,400,9
183,2677918468,1514064086179,400,9
184,2677896460,1514062740324,400,9
185,2677900405,1514061074874,1010,9
186,2677883594,1514059153457,1010,9
187,2677861114,1514057549775,1010,9
188,2677855033,1514056192919,1010,9
189,2674455695,1513712231176,1010,9
190,2674127860,1513654285587,400,9
191,2674117274,1513652136602,400,9
192,2673836255,1513623458819,400,9
193,2673842318,1513621495318,400,9
194,2673087021,1513553004967,400,9
195,2673049427,1513550917797,430,9
196,2672552973,1513481683792,400,9
197,2672501787,1513478828748,400,9
198,2672472695,1513476663034,400,9
199,2672419330,1513473653980,400,9
200,2679640757,1514258250454,1010,9
201,2679596200,1514254885494,1010,9
202,2679581197,1514253098053,1010,9
203,2678299887,1514096525257,1010,9
204,2677411718,1513993884403,1010,9
205,2677402580,1513992082679,1010,9
206,2677367953,1513990600441,430,9
207,2677306925,1513984567814,1010,9
208,2677203728,1513974312519,1010,9
209,2677168261,1513972394409,1010,9
210,2676548331,1513913982661,1010,9
211,2676541751,1513912615355,1010,9
212,2676513622,1513910912330,1010,9
213,2676485146,1513909099041,1010,9
214,2676042070,1513838586794,1010,9
215,2676006531,1513836681224,1010,9
216,2675530796,1513800733744,1010,9
217,2675506228,1513799106972,1010,9
218,2675186769,1513747832499,1010,9
219,2675101599,1513744666744,1010,9
220,2674254399,1513663460054,450,9
221,2674260111,1513662354157,450,9
222,2665087889,1512623232200,450,9
223,2665064761,1512622167920,450,9
224,2665060074,1512620939308,450,9
225,2665051526,1512618897033,450,9
226,2663418520,1512452581272,450,9
227,2663400339,1512450567103,450,9
228,2663384845,1512449457022,450,9
229,2663358952,1512448186642,450,9
230,2661687442,1512275953582,450,9
231,2661691557,1512275020944,450,9
232,2661638329,1512272624546,400,9
233,2661621773,1512271078667,450,9
234,2661575569,1512269872535,450,9
235,2659377834,1512015623275,450,9
236,2650913239,1511245697776,400,9
237,2650837253,1511244312295,450,9
238,2650820911,1511242368517,450,9
239,2650782983,1511240470125,450,9
240,2679747638,1514267725488,450,9
241,2679751357,1514266144757,450,9
242,2679707706,1514264792249,450,9
243,2679697579,1514262720516,450,9
244,2669925177,1513211678625,400,9
245,2668338361,1513033298656,400,9
246,2668318287,1513029868231,400,9
247,2668301825,1513026690178,400,9
248,2668266917,1513024223034,400,9
249,2668261533,1513021278972,400,9
250,2668127974,1512977262958,400,9
251,2668132077,1512974910749,440,9
252,2664031443,1512518527627,400,9
253,2664003766,1512515991549,400,9
254,2645978917,1510729915067,440,9
255,2645964871,1510728043593,440,9
256,2645957301,1510726023094,440,9
257,2622059236,1508154778713,400,9
258,2611926240,1507017575857,400,9
259,2611924430,1507015666369,400,9
260,2673992900,1513641263861,440,9
261,2673596398,1513571800356,470,9
262,2673563764,1513568838775,440,9
263,2673515035,1513566609662,440,9
264,2673010544,1513545849146,440,9
265,2672729765,1513495166263,440,9
266,2672689947,1513492352362,440,9
267,2672662587,1513490384248,440,9
268,2672445729,1513475248976,440,9
269,2670160274,1513224037768,420,9
270,2670065634,1513220968329,420,9
271,2670007456,1513217071420,420,9
272,2669979855,1513215068787,420,9
273,2667945740,1512958810575,420,9
274,2667759991,1512940899772,420,9
275,2667741291,1512938381660,420,9
276,2667713693,1512936054965,420,9
277,2667646902,1512929851424,420,9
278,2667642282,1512927848264,420,9
279,2667094896,1512880648676,430,9
280,2678582122,1514138642010,1010,9
281,2678508315,1514136815719,1010,9
282,2678505374,1514135233272,1010,9
283,2677098493,1513968263087,1010,9
284,2677114044,1513966708553,1010,9
285,2677039312,1513964999865,1010,9
286,2677036350,1513963467162,1010,9
287,2677025049,1513962122185,1010,9
288,2677022373,1513960430896,1010,9
289,2675669101,1513814352528,1010,9
290,2675662938,1513812810812,1010,9
291,2675654553,1513811005844,1010,9
292,2675451183,1513786793630,1010,9
293,2675430395,1513785247768,1010,9
294,2675398272,1513783564784,1010,9
295,2674212050,1513659889060,450,9
296,2674200756,1513657422912,430,9
297,2674165858,1513656187668,430,9
298,2674173241,1513655669913,430,9
299,2674127676,1513654163237,430,9
300,2669185277,1513118685904,420,9
301,2668896947,1513060591276,420,9
302,2668466312,1513044667728,420,9
303,2668416216,1513041724003,420,9
304,2662766771,1512363182704,420,9
305,2662743872,1512360436467,420,9
306,2662563180,1512348036691,1000,9
307,2662559981,1512347347380,1000,9
308,2661618883,1512272383537,1000,9
309,2661427185,1512259346216,1000,9
310,2661405314,1512258566751,1000,9
311,2661420794,1512257746752,1000,9
312,2661395324,1512256371489,1000,9
313,2661392264,1512255598746,1000,9
314,2660222580,1512154072328,1000,9
315,2660231013,1512153199417,1000,9
316,2660028824,1512106889709,1000,9
317,2660025876,1512106079246,1000,9
318,2660013194,1512105386830,1000,9
319,2660009780,1512104541549,1000,9
320,2679753548,1514266840562,400,9
321,2679655298,1514259706212,450,9
322,2679522792,1514247445584,450,9
323,2679515020,1514245492265,1010,9
324,2679249050,1514194437946,450,9
325,2679228485,1514192774082,1010,9
326,2679234481,1514191213171,1010,9
327,2677724936,1514025602370,1010,9
328,2677714167,1514023974086,1010,9
329,2677729751,1514022063063,1010,9
330,2677697995,1514020240808,1010,9
331,2677690958,1514016720672,1010,9
332,2677675650,1514015133407,400,9
333,2677367616,1513990495124,1010,9
334,2677329429,1513987918052,1010,9
335,2676852120,1513937407452,400,9
336,2676850059,1513935680712,400,9
337,2676804393,1513932666849,400,9
338,2676777336,1513929336553,400,9
339,2676773674,1513927921065,400,9
340,2598231042,1505418649872,400,9
341,2596395212,1505195047162,420,9
342,2596213281,1505179254241,420,9
343,2595983119,1505155201228,420,9
344,2595958643,1505152006990,420,9
345,2595558656,1505089465611,420,9
346,2595233727,1505067690589,420,9
347,2595128397,1505065189263,420,9
348,2594795888,1505026906914,420,9
349,2594721311,1505021277766,420,9
350,2594353694,1504998807047,420,9
351,2594150942,1504983212964,420,9
352,2593953097,1504951482962,420,9
353,2593932077,1504949291316,420,9
354,2593683531,1504927158037,420,9
355,2593527792,1504920037803,420,9
356,2593447625,1504915780155,420,9
357,2593383227,1504912424009,420,9
358,2593314268,1504910158392,420,9
359,2593135374,1504904693178,400,9
360,2679522242,1514247272690,1010,9
361,2679506045,1514245692595,1010,9
362,2679492559,1514244024948,1010,9
363,2679474901,1514241815141,1010,9
364,2678215276,1514090733617,1010,9
365,2678180479,1514087384890,400,9
366,2678153236,1514085564584,1010,9
367,2678116810,1514084033572,420,9
368,2678089685,1514082190634,420,9
369,2677427674,1513995636298,1010,9
370,2677412004,1513993958474,1010,9
371,2677385908,1513992415282,1010,9
372,2677378239,1513990936196,1010,9
373,2677252183,1513979884391,1010,9
374,2677224438,1513977633615,420,9
375,2677212781,1513974523680,420,9
376,2677167622,1513972283390,420,9
377,2676756548,1513928234171,1010,9
378,2676752554,1513926840347,1010,9
379,2676706249,1513924869453,1010,9
380,2679437500,1514238760660,450,9
381,2679431318,1514236584099,450,9
382,2678813608,1514151034566,450,9
383,2678241773,1514092276053,450,9
384,2676454697,1513906764122,450,9
385,2676327907,1513897160973,450,9
386,2676299634,1513894746903,450,9
387,2676304896,1513893473361,450,9
388,2676287872,1513891735470,450,9
389,2675749732,1513819367309,420,9
390,2675638482,1513811669792,450,9
391,2675633948,1513810484178,450,9
392,2675608912,1513809141928,450,9
393,2675623212,1513807956700,450,9
394,2675315691,1513755842546,420,9
395,2674518609,1513719303855,450,9
396,2671283922,1513371949878,450,9
397,2671082660,1513319406458,450,9
398,2670814258,1513297388778,920,9
399,2670354280,1513229653981,920,9
400,2679605472,1514254865375,400,9
401,2679578353,1514252915441,400,9
402,2679552709,1514250692069,400,9
403,2679531909,1514247632422,1010,9
404,2679370278,1514228695547,400,9
405,2676504852,1513911130572,400,9
406,2676480710,1513908201505,400,9
407,2676253748,1513887018049,400,9
408,2676207354,1513883779665,400,9
409,2676200450,1513880679055,400,9
410,2676185794,1513878501786,400,9
411,2676144291,1513870241402,400,9
412,2676161260,1513868834427,400,9
413,2675441852,1513786650097,400,9
414,2674368648,1513698137822,400,9
415,2673937980,1513636620563,400,9
416,2673908542,1513633286812,400,9
417,2673815147,1513616702213,400,9
418,2672990842,1513543121693,400,9
419,2672912012,1513536585028,400,9
420,2679521620,1514247190556,400,9
421,2679506031,1514245768339,400,9
422,2679445242,1514238515218,400,9
423,2679424631,1514234976963,400,9
424,2679389147,1514232690064,400,9
425,2679372705,1514229758138,400,9
426,2679164503,1514182984606,400,9
427,2679137673,1514180926971,400,9
428,2679119275,1514179008559,400,9
429,2679058718,1514173388762,400,9
430,2678989274,1514166905304,1010,9
431,2678624070,1514140471476,400,9
432,2678125465,1514083909337,1010,9
433,2678087321,1514081455944,1010,9
434,2677783651,1514046233934,400,9
435,2677758845,1514043031273,400,9
436,2677765460,1514040957471,400,9
437,2677528148,1514002971867,400,9
438,2677464856,1513997707304,400,9
439,2677318569,1513985453245,400,9
440,2654800807,1511557737764,400,9
441,2654772765,1511555444930,400,9
442,2653637364,1511453586766,400,9
443,2653626704,1511452810514,1000,9
444,2652636048,1511375239305,450,9
445,2650310992,1511203825689,450,9
446,2650305688,1511201949306,450,9
447,2649500589,1511112701606,450,9
448,2649358257,1511111209040,450,9
449,2649364748,1511109634715,450,9
450,2648436928,1510997220708,450,9
451,2646984955,1510855285170,450,9
452,2646983611,1510854344919,450,9
453,2646962365,1510852238305,450,9
454,2645543164,1510690319431,400,9
455,2645518667,1510688678894,450,9
456,2645487990,1510687507743,450,9
457,2644570815,1510597291430,450,9
458,2644558760,1510596056525,450,9
459,2643824909,1510530957618,450,9
460,2679167467,1514183888092,400,9
461,2678281252,1514094607175,450,9
462,2678214513,1514090565003,1010,9
463,2678157901,1514086681501,1010,9
464,2676653983,1513921645264,1010,9
465,2676635942,1513919874979,1010,9
466,2676621664,1513918810863,1010,9
467,2676594828,1513917345366,1010,9
468,2676585672,1513915770779,1010,9
469,2676560812,1513914389884,1010,9
470,2675988075,1513835228659,400,9
471,2675973640,1513833753255,1010,9
472,2675948042,1513832537385,1010,9
473,2675909597,1513830819504,1010,9
474,2675879544,1513828845164,1010,9
475,2675663512,1513813061361,400,9
476,2675315627,1513755735039,1010,9
477,2675310591,1513754034493,1010,9
478,2675254756,1513752023168,1010,9
479,2675218501,1513750493691,450,9
480,2671609950,1513397855777,430,9
481,2671560026,1513395537499,430,9
482,2671533741,1513394181906,450,9
483,2671433672,1513387146515,450,9
484,2671071526,1513318811547,450,9
485,2671055553,1513317167600,450,9
486,2670574114,1513251237793,450,9
487,2670553070,1513247825468,450,9
488,2670551784,1513246310994,450,9
489,2669965054,1513213943271,450,9
490,2669869276,1513207377983,450,9
491,2668852465,1513055793167,450,9
492,2668785229,1513054196041,450,9
493,2668639321,1513052616459,450,9
494,2668109663,1512973800993,450,9
495,2666883244,1512862470487,430,9
496,2666774674,1512854272224,400,9
497,2666765819,1512851792853,400,9
498,2666760093,1512850009390,400,9
499,2664971300,1512613895659,420,9
500,2627265725,1508779769076,420,9
501,2623737108,1508375250693,420,9
502,2617357209,1507680180926,420,9
503,2617233560,1507675160503,420,9
504,2615407131,1507484546296,400,9
505,2615400081,1507481209799,400,9
506,2614808756,1507408195089,400,9
507,2614693999,1507394368231,400,9
508,2611738536,1506996063553,420,9
509,2605645768,1506294607285,400,9
510,2605569381,1506291385764,420,9
511,2605572122,1506288479785,420,9
512,2605144584,1506226066501,420,9
513,2605004016,1506214457484,400,9
514,2604661352,1506189080849,400,9
515,2604385687,1506177814665,400,9
516,2604073341,1506129065963,400,9
517,2604009302,1506126683975,400,9
518,2603985432,1506124412124,65,9
519,2603908185,1506116387905,420,9
520,2677973032,1514068738178,440,9
521,2677924748,1514065380909,440,9
522,2677904098,1514062369792,420,9
523,2672299012,1513462386222,420,9
524,2670711059,1513286679625,420,9
525,2670704357,1513284575179,420,9
526,2670599837,1513258947720,440,9
527,2669701769,1513171353334,440,9
528,2669691294,1513168488242,440,9
529,2669240137,1513122716707,440,9
530,2669196738,1513119556295,440,9
531,2669180981,1513117480771,420,9
532,2669163191,1513115582991,420,9
533,2668306841,1513028782030,420,9
534,2668300356,1513025983075,420,9
535,2666844361,1512860075289,440,9
536,2666805773,1512857594199,440,9
537,2666794400,1512854335072,440,9
538,2666756314,1512851830853,440,9
539,2666141123,1512769400368,440,9
540,2679827345,1514278661569,1010,9
541,2679842082,1514276746688,1010,9
542,2679817571,1514274528869,1010,9
543,2679811951,1514272417808,420,9
544,2679784022,1514269754700,420,9
545,2679744991,1514267131766,420,9
546,2679714583,1514264450692,420,9
547,2677774553,1514046269151,420,9
548,2677244871,1513978319524,1010,9
549,2677218353,1513976276859,1010,9
550,2677211750,1513974190015,420,9
551,2676037553,1513839775911,1010,9
552,2676020694,1513837779659,1010,9
553,2675978352,1513834926246,420,9
554,2675957574,1513832756405,1010,9
555,2675927647,1513830719759,1010,9
556,2675901538,1513829229049,1010,9
557,2675848862,1513826923737,420,9
558,2673975583,1513641784480,420,9
559,2673835963,1513623287165,920,9
560,2677024358,1513961800133,400,9
561,2676938741,1513957370226,400,9
562,2676954838,1513954415805,400,9
563,2675060024,1513742702152,400,9
564,2673515385,1513566707704,400,9
565,2671226930,1513364214855,400,9
566,2671233086,1513362476585,400,9
567,2671218643,1513360424962,400,9
568,2670809504,1513298807576,400,9
569,2666996256,1512874115154,400,9
570,2666963954,1512871014352,400,9
571,2666748730,1512852522842,400,9
572,2666743053,1512850734205,400,9
573,2662317439,1512329452024,400,9
574,2662274049,1512325093149,400,9
575,2661664990,1512273889639,400,9
576,2661612500,1512271365558,400,9
577,2660346443,1512168106372,400,9
578,2660330537,1512166052139,400,9
579,2660284030,1512163809610,400,9
580,2676633694,1513919379606,430,9
581,2676409187,1513903325008,430,9
582,2638744288,1510089810706,430,9
583,2638729728,1510088257456,830,9
584,2630949924,1509190032280,950,9
585,2630514954,1509140984241,950,9
586,2630502197,1509140065636,950,9
587,2630449686,1509139173357,950,9
588,2630455744,1509137886840,950,9
589,2630443004,1509136952170,950,9
590,2630440418,1509136045318,950,9
591,2630287451,1509135255340,950,9
592,2630245164,1509134075657,950,9
593,2630253038,1509133218310,950,9
594,2623239316,1508332450738,450,9
595,2623229228,1508331276095,450,9
596,2623237765,1508329603240,450,9
597,2623266411,1508327913784,450,9
598,2623265837,1508326660327,450,9
599,2623235806,1508325443949,450,9
600,2656562822,1511714838762,430,9
601,2656549778,1511713236546,430,9
602,2655430576,1511626871625,430,9
603,2654646500,1511542374284,430,9
604,2648582150,1511029859906,430,9
605,2647102154,1510875078283,430,9
606,2645634628,1510701964405,430,9
607,2645627452,1510700238146,420,9
608,2643469223,1510501528072,430,9
609,2642508078,1510431668218,430,9
610,2642437852,1510429062279,430,9
611,2642376966,1510423150409,420,9
612,2642337347,1510419637302,420,9
613,2642331357,1510417198521,420,9
614,2638713390,1510085107770,420,9
615,2638710982,1510083858188,420,9
616,2638686262,1510081334752,420,9
617,2638650566,1510070001438,420,9
618,2638646438,1510067350332,420,9
619,2638636650,1510066805064,420,9
620,2679779021,1514271194953,430,9
621,2679585255,1514254228565,1010,9
622,2679500152,1514243750953,440,9
623,2679466749,1514242121569,440,9
624,2679378996,1514232046002,1010,9
625,2679026965,1514169890603,430,9
626,2679020350,1514167759740,1010,9
627,2679004574,1514166061343,1010,9
628,2678982378,1514164523921,1010,9
629,2678931526,1514157835816,440,9
630,2678519941,1514133317875,440,9
631,2678230504,1514091678875,1010,9
632,2678129357,1514084886637,1010,9
633,2678119815,1514082462502,1010,9
634,2677822027,1514050962741,1010,9
635,2677770289,1514043248652,1010,9
636,2677466012,1513997896214,1010,9
637,2675813920,1513823871916,1010,9
638,2675759224,1513820954596,1010,9
639,2674644414,1513728149061,1010,9
640,2624124251,1508443535327,400,9
641,2623968918,1508399482616,400,9
642,2623966386,1508397793620,400,9
643,2623951452,1508394991898,400,9
644,2623945637,1508392813110,400,9
645,2623757492,1508377593675,400,9
646,2623622444,1508365226762,430,9
647,2623597791,1508363774403,430,9
648,2623079878,1508301995507,400,9
649,2622800482,1508278583298,400,9
650,2622699316,1508269598868,400,9
651,2622655366,1508253463897,400,9
652,2622554964,1508220575333,400,9
653,2622157242,1508185218456,400,9
654,2622135621,1508180092180,400,9
655,2621870661,1508126524704,400,9
656,2621782439,1508124627059,400,9
657,2621228129,1508095433894,400,9
658,2621065789,1508067942269,400,9
659,2619528533,1507926535818,400,9
660,2673332145,1513559187374,400,9
661,2673270183,1513556703498,400,9
662,2672946334,1513541312964,400,9
663,2672918822,1513538947361,400,9
664,2672898463,1513535844539,420,9
665,2672656337,1513491187552,400,9
666,2672525287,1513480010886,400,9
667,2672442889,1513474529236,400,9
668,2662322894,1512328046038,400,9
669,2662283836,1512325419613,400,9
670,2661463700,1512261098924,400,9
671,2661417715,1512259444947,400,9
672,2660848031,1512187495782,400,9
673,2660809197,1512185706421,400,9
674,2660463429,1512173213831,400,9
675,2646421914,1510802210498,400,9
676,2645905546,1510722532468,400,9
677,2645510535,1510684002320,450,9
678,2644826709,1510624490237,400,9
679,2644801739,1510621556022,400,9
680,2673668949,1513577781657,430,9
681,2673642775,1513575494267,430,9
682,2673616732,1513573898345,430,9
683,2672767211,1513502047655,450,9
684,2672764150,1513500389014,450,9
685,2672780024,1513499077800,450,9
686,2672744249,1513496784928,430,9
687,2672708065,1513494709460,430,9
688,2672684164,1513493128538,430,9
689,2672664175,1513490709863,430,9
690,2671418587,1513386025847,430,9
691,2670733690,1513288101075,450,9
692,2670698497,1513285640761,430,9
693,2670703316,1513284042708,430,9
694,2670690172,1513282020958,430,9
695,2670665821,1513279713924,430,9
696,2669617614,1513154622463,450,9
697,2669596490,1513153259638,450,9
698,2669594111,1513152067323,450,9
699,2669587900,1513149905197,430,9
700,2670870706,1513301673156,400,9
701,2670850109,1513299353054,400,9
702,2670650640,1513277061058,400,9
703,2670638146,1513275599872,400,9
704,2670631548,1513271215787,400,9
705,2670620865,1513270650288,400,9
706,2670617485,1513268840445,400,9
707,2670084762,1513222465367,400,9
708,2670029178,1513219284788,400,9
709,2669929703,1513212773306,400,9
710,2669906658,1513209532092,400,9
711,2669860839,1513205016414,400,9
712,2669851153,1513202359856,400,9
713,2669806206,1513200197202,400,9
714,2669811543,1513198544923,400,9
715,2669522605,1513142551048,400,9
716,2669459144,1513139264162,440,9
717,2669166183,1513116462198,400,9
718,2669137757,1513113797987,400,9
719,2669093740,1513107976929,400,9
720,2679350595,1514224949168,440,9
721,2679202202,1514186060061,440,9
722,2679169222,1514184522027,440,9
723,2679139110,1514181405228,440,9
724,2679108699,1514178521166,440,9
725,2679102895,1514176951673,440,9
726,2678934516,1514158843776,1010,9
727,2678052394,1514077456813,420,9
728,2678014401,1514074643265,420,9
729,2674738312,1513734967251,440,9
730,2673543332,1513568398050,440,9
731,2673516551,1513566803788,450,9
732,2673376914,1513560678461,440,9
733,2673276723,1513558295630,440,9
734,2671457019,1513388480910,440,9
735,2671403043,1513384468069,440,9
736,2670735369,1513288820178,440,9
737,2670697829,1513285477928,440,9
738,2670681956,1513282886990,440,9
739,2670674588,1513279867246,440,9
740,2657625480,1511817512910,1000,9
741,2654683051,1511545287633,1000,9
742,2650284430,1511200111204,910,9
743,2650152703,1511158564688,910,9
744,2650108746,1511156902762,910,9
745,2638498389,1510031686905,960,9
746,2638484360,1510030482121,960,9
747,2637861369,1509999326346,960,9
748,2637857265,1509998048059,960,9
749,2637790441,1509975357646,960,9
750,2637345998,1509921604963,960,9
751,2637299427,1509919618119,960,9
752,2634151390,1509575199961,960,9
753,2632886695,1509412454251,960,9
754,2627308124,1508786857011,450,9
755,2627285068,1508784755615,450,9
756,2627238144,1508773614233,450,9
757,2621214697,1508094397722,420,9
758,2621212795,1508093758899,420,9
759,2620814198,1508035805712,450,9
760,2679634546,1514257292661,400,9
761,2676048024,1513840428839,460,9
762,2675994520,1513836187157,1010,9
763,2669151272,1513114416143,450,9
764,2666744471,1512851222852,400,9
765,2666727068,1512848948742,450,9
766,2665244942,1512668504499,400,9
767,2664864446,1512603370859,450,9
768,2663802742,1512496600698,400,9
769,2663091378,1512427848113,400,9
770,2663074169,1512425629315,450,9
771,2662556860,1512348797924,450,9
772,2662541152,1512345596766,450,9
773,2662513608,1512343856137,450,9
774,2661196066,1512239518741,450,9
775,2659469932,1512021315095,400,9
776,2659464434,1512019999349,400,9
777,2658742731,1511980114301,450,9
778,2658716249,1511975486591,420,9
779,2657517014,1511814018146,400,9
780,2679424378,1514234777625,1010,9
781,2679349326,1514228218938,1010,9
782,2679345649,1514226648863,1010,9
783,2679360902,1514225331794,1010,9
784,2679337447,1514223633147,1010,9
785,2678133502,1514085283685,1010,9
786,2675596972,1513806230768,1010,9
787,2675582315,1513804542627,1010,9
788,2675536615,1513802700763,1010,9
789,2675550811,1513801246516,1010,9
790,2675507982,1513799755985,1010,9
791,2674467960,1513713352272,1010,9
792,2674463622,1513711812314,1010,9
793,2674450019,1513710087422,1010,9
794,2674426292,1513708535158,1010,9
795,2672967554,1513542146437,400,9
796,2672952639,1513540594414,400,9
797,2671192262,1513353722325,450,9
798,2671189907,1513351303076,400,9
799,2671187150,1513350535192,400,9
800,2679318600,1514223326462,400,9
801,2679320052,1514218879636,400,9
802,2679288624,1514216801571,400,9
803,2679286256,1514214539526,400,9
804,2679283698,1514211602381,400,9
805,2667897607,1512954471870,400,9
806,2653639565,1511454609888,400,9
807,2653004279,1511391588024,400,9
808,2652266968,1511329892828,400,9
809,2652241572,1511326577796,400,9
810,2652191715,1511324372057,400,9
811,2652157190,1511321522844,400,9
812,2652126053,1511319259650,400,9
